action,nest,frame_number,track_id,ml_confidence,timestamp,site,video_date,video_time,video_datetime,video_hour,video_name,source_file,seconds_in_video,event_datetime
Exit,8,15178,105,0.8893815594437022,2024-05-20 10:38:25.933333,natalies,2024-05-20,10:30:00,2024-05-20 10:30:00,10,natalies_2024-05-20_10_30_00,natalies_2024-05-20_10_30_00_events.csv,505.93333333333334,2024-05-20 10:38:25.933333
Entry,8,1697,8,0.9534652082509314,2024-05-20 10:40:57.566667,natalies,2024-05-20,10:40:01,2024-05-20 10:40:01,10,natalies_2024-05-20_10_40_01,natalies_2024-05-20_10_40_01_events.csv,56.56666666666667,2024-05-20 10:40:57.566667
Exit,8,4965,27,0.96015667695749,2024-05-20 10:42:46.500000,natalies,2024-05-20,10:40:01,2024-05-20 10:40:01,10,natalies_2024-05-20_10_40_01,natalies_2024-05-20_10_40_01_events.csv,165.5,2024-05-20 10:42:46.500000
Entry,21,6549,33,0.9156220104824108,2024-05-20 10:43:39.300000,natalies,2024-05-20,10:40:01,2024-05-20 10:40:01,10,natalies_2024-05-20_10_40_01,natalies_2024-05-20_10_40_01_events.csv,218.3,2024-05-20 10:43:39.300000
Exit,21,7912,35,0.8776234893033918,2024-05-20 10:44:24.733333,natalies,2024-05-20,10:40:01,2024-05-20 10:40:01,10,natalies_2024-05-20_10_40_01,natalies_2024-05-20_10_40_01_events.csv,263.73333333333335,2024-05-20 10:44:24.733333
Entry,9,11346,67,0.971581032450644,2024-05-20 10:46:19.200000,natalies,2024-05-20,10:40:01,2024-05-20 10:40:01,10,natalies_2024-05-20_10_40_01,natalies_2024-05-20_10_40_01_events.csv,378.2,2024-05-20 10:46:19.200000
Exit,9,15740,87,0.9145933472712424,2024-05-20 10:48:45.666667,natalies,2024-05-20,10:40:01,2024-05-20 10:40:01,10,natalies_2024-05-20_10_40_01,natalies_2024-05-20_10_40_01_events.csv,524.6666666666666,2024-05-20 10:48:45.666667
Entry,8,9208,26,0.9949871739793664,2024-05-20 10:55:06.933333,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,306.93333333333334,2024-05-20 10:55:06.933333
Entry,7,9873,34,0.9879675985726942,2024-05-20 10:55:29.100000,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,329.1,2024-05-20 10:55:29.100000
Exit,7,10311,35,0.8035139742665208,2024-05-20 10:55:43.700000,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,343.7,2024-05-20 10:55:43.700000
Exit,6,11303,42,0.8639427274979325,2024-05-20 10:56:16.766667,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,376.76666666666665,2024-05-20 10:56:16.766667
Entry,6,11318,42,0.7748735037558099,2024-05-20 10:56:17.266667,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,377.26666666666665,2024-05-20 10:56:17.266667
Exit,8,11341,43,0.8606884792207063,2024-05-20 10:56:18.033333,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,378.03333333333336,2024-05-20 10:56:18.033333
Entry,8,15871,68,0.8950187843705022,2024-05-20 10:58:49.033333,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,529.0333333333333,2024-05-20 10:58:49.033333
Exit,8,17194,73,0.8352961311463101,2024-05-20 10:59:33.133333,natalies,2024-05-20,10:50:00,2024-05-20 10:50:00,10,natalies_2024-05-20_10_50_00,natalies_2024-05-20_10_50_00_events.csv,573.1333333333333,2024-05-20 10:59:33.133333
Exit,57,3608,6,0.7766736661308792,2024-05-20 11:02:00.266667,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,120.26666666666667,2024-05-20 11:02:00.266667
Entry,2,5691,21,0.8146472295546174,2024-05-20 11:03:09.700000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,189.7,2024-05-20 11:03:09.700000
Exit,2,6472,27,0.8308998274923954,2024-05-20 11:03:35.733333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,215.73333333333332,2024-05-20 11:03:35.733333
Entry,44,6987,34,0.97468188428698,2024-05-20 11:03:52.900000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,232.9,2024-05-20 11:03:52.900000
Entry,41,7143,35,0.8486133579932303,2024-05-20 11:03:58.100000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,238.1,2024-05-20 11:03:58.100000
Exit,41,7806,39,0.9023386276384034,2024-05-20 11:04:20.200000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,260.2,2024-05-20 11:04:20.200000
Exit,44,8448,43,0.7487588404762958,2024-05-20 11:04:41.600000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,281.6,2024-05-20 11:04:41.600000
Entry,8,9761,56,0.917512387682374,2024-05-20 11:05:25.366667,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,325.3666666666667,2024-05-20 11:05:25.366667
Entry,6,10128,59,0.803253347147957,2024-05-20 11:05:37.600000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,337.6,2024-05-20 11:05:37.600000
Exit,6,11217,64,0.8938535723366742,2024-05-20 11:06:13.900000,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,373.9,2024-05-20 11:06:13.900000
Exit,8,12148,68,0.8970448695741174,2024-05-20 11:06:44.933333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,404.93333333333334,2024-05-20 11:06:44.933333
Exit,1,13228,78,0.7767200618083193,2024-05-20 11:07:20.933333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,440.93333333333334,2024-05-20 11:07:20.933333
Exit,1,13675,81,0.8572850508411733,2024-05-20 11:07:35.833333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,455.8333333333333,2024-05-20 11:07:35.833333
Entry,55,13957,83,0.8531105078261783,2024-05-20 11:07:45.233333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,465.23333333333335,2024-05-20 11:07:45.233333
Entry,19,15104,91,0.8171192892737325,2024-05-20 11:08:23.466667,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,503.46666666666664,2024-05-20 11:08:23.466667
Exit,19,16475,93,0.86082502323321,2024-05-20 11:09:09.166667,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,549.1666666666666,2024-05-20 11:09:09.166667
Entry,8,16597,97,0.979933410538506,2024-05-20 11:09:13.233333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,553.2333333333333,2024-05-20 11:09:13.233333
Entry,20,16918,98,0.8869392803832616,2024-05-20 11:09:23.933333,natalies,2024-05-20,11:00:00,2024-05-20 11:00:00,11,natalies_2024-05-20_11_00_00,natalies_2024-05-20_11_00_00_events.csv,563.9333333333333,2024-05-20 11:09:23.933333
Exit,8,1155,2,0.6665698375333343,2024-05-20 11:10:39.500000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,38.5,2024-05-20 11:10:39.500000
Exit,56,4338,23,0.8639427274979325,2024-05-20 11:12:25.600000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,144.6,2024-05-20 11:12:25.600000
Entry,56,4353,23,0.7748735037558099,2024-05-20 11:12:26.100000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,145.1,2024-05-20 11:12:26.100000
Entry,10,4638,25,0.8390818763896768,2024-05-20 11:12:35.600000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,154.6,2024-05-20 11:12:35.600000
Exit,10,6444,36,0.943191393228991,2024-05-20 11:13:35.800000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,214.8,2024-05-20 11:13:35.800000
Exit,47,7103,39,0.6209567278911464,2024-05-20 11:13:57.766667,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,236.76666666666668,2024-05-20 11:13:57.766667
Exit,20,7846,40,0.7302668144637403,2024-05-20 11:14:22.533333,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,261.53333333333336,2024-05-20 11:14:22.533333
Exit,20,7846,41,0.7302668144637403,2024-05-20 11:14:22.533333,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,261.53333333333336,2024-05-20 11:14:22.533333
Entry,20,7847,41,0.6489492853524595,2024-05-20 11:14:22.566667,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,261.56666666666666,2024-05-20 11:14:22.566667
Entry,13,8908,52,0.8089874578787493,2024-05-20 11:14:57.933333,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,296.93333333333334,2024-05-20 11:14:57.933333
Entry,10,9995,66,0.7901747571291345,2024-05-20 11:15:34.166667,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,333.1666666666667,2024-05-20 11:15:34.166667
Exit,13,10549,72,0.8368983334894438,2024-05-20 11:15:52.633333,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,351.6333333333333,2024-05-20 11:15:52.633333
Exit,10,10908,81,0.8930930372600693,2024-05-20 11:16:04.600000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,363.6,2024-05-20 11:16:04.600000
Entry,23,11850,88,0.7228066266132188,2024-05-20 11:16:36.000000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,395.0,2024-05-20 11:16:36.000000
Exit,9,12189,94,0.8947057672802674,2024-05-20 11:16:47.300000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,406.3,2024-05-20 11:16:47.300000
Entry,60,12372,97,0.7481873965475652,2024-05-20 11:16:53.400000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,412.4,2024-05-20 11:16:53.400000
Exit,23,13191,100,0.8667422110604193,2024-05-20 11:17:20.700000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,439.7,2024-05-20 11:17:20.700000
Exit,60,13791,102,0.6950302460626914,2024-05-20 11:17:40.700000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,459.7,2024-05-20 11:17:40.700000
Entry,20,15162,107,0.9640111292174222,2024-05-20 11:18:26.400000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,505.4,2024-05-20 11:18:26.400000
Entry,9,15783,109,0.7955875537346623,2024-05-20 11:18:47.100000,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,526.1,2024-05-20 11:18:47.100000
Entry,21,16607,110,0.8049562324852986,2024-05-20 11:19:14.566667,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,553.5666666666667,2024-05-20 11:19:14.566667
Exit,21,17743,122,0.8299308958956958,2024-05-20 11:19:52.433333,natalies,2024-05-20,11:10:01,2024-05-20 11:10:01,11,natalies_2024-05-20_11_10_01,natalies_2024-05-20_11_10_01_events.csv,591.4333333333333,2024-05-20 11:19:52.433333
Exit,9,1481,1,0.8000447809934851,2024-05-20 11:20:49.366667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,49.36666666666667,2024-05-20 11:20:49.366667
Entry,41,2291,8,0.8957282763192564,2024-05-20 11:21:16.366667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,76.36666666666666,2024-05-20 11:21:16.366667
Exit,20,3589,10,0.8187099467829093,2024-05-20 11:21:59.633333,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,119.63333333333334,2024-05-20 11:21:59.633333
Exit,41,4098,15,0.7705234918044022,2024-05-20 11:22:16.600000,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,136.6,2024-05-20 11:22:16.600000
Exit,52,4804,25,0.8113253775748938,2024-05-20 11:22:40.133333,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,160.13333333333333,2024-05-20 11:22:40.133333
Entry,52,4819,25,0.7232033440832789,2024-05-20 11:22:40.633333,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,160.63333333333333,2024-05-20 11:22:40.633333
Entry,21,4856,22,0.7530982637735044,2024-05-20 11:22:41.866667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,161.86666666666667,2024-05-20 11:22:41.866667
Exit,21,5291,28,0.7678032633821124,2024-05-20 11:22:56.366667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,176.36666666666667,2024-05-20 11:22:56.366667
Exit,52,5815,30,0.6644426676987513,2024-05-20 11:23:13.833333,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,193.83333333333334,2024-05-20 11:23:13.833333
Entry,9,6551,35,0.7457408734995346,2024-05-20 11:23:38.366667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,218.36666666666667,2024-05-20 11:23:38.366667
Exit,9,9126,46,0.8387336628442141,2024-05-20 11:25:04.200000,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,304.2,2024-05-20 11:25:04.200000
Entry,9,12473,74,0.9963509220592434,2024-05-20 11:26:55.766667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,415.76666666666665,2024-05-20 11:26:55.766667
Entry,8,12944,84,0.8586144733173895,2024-05-20 11:27:11.466667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,431.46666666666664,2024-05-20 11:27:11.466667
Exit,8,13667,91,0.7785837909388469,2024-05-20 11:27:35.566667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,455.56666666666666,2024-05-20 11:27:35.566667
Exit,9,15089,97,0.8379061519232046,2024-05-20 11:28:22.966667,natalies,2024-05-20,11:20:00,2024-05-20 11:20:00,11,natalies_2024-05-20_11_20_00,natalies_2024-05-20_11_20_00_events.csv,502.96666666666664,2024-05-20 11:28:22.966667
Entry,18,2003,22,0.999933410538506,2024-05-20 11:31:06.766667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,66.76666666666667,2024-05-20 11:31:06.766667
Exit,18,5385,46,0.7908300716733259,2024-05-20 11:32:59.500000,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,179.5,2024-05-20 11:32:59.500000
Entry,7,5708,50,0.9702646947718776,2024-05-20 11:33:10.266667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,190.26666666666668,2024-05-20 11:33:10.266667
Entry,24,6462,55,0.695835388420681,2024-05-20 11:33:35.400000,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,215.4,2024-05-20 11:33:35.400000
Exit,24,6891,58,0.9093159888598716,2024-05-20 11:33:49.700000,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,229.7,2024-05-20 11:33:49.700000
Exit,7,7616,64,0.9300132058249972,2024-05-20 11:34:13.866667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,253.86666666666667,2024-05-20 11:34:13.866667
Entry,12,7752,67,0.9996366363449576,2024-05-20 11:34:18.400000,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,258.4,2024-05-20 11:34:18.400000
Exit,12,10169,73,0.8366072022271216,2024-05-20 11:35:38.966667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,338.96666666666664,2024-05-20 11:35:38.966667
Entry,9,13850,82,0.9392193187619736,2024-05-20 11:37:41.666667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,461.6666666666667,2024-05-20 11:37:41.666667
Entry,25,15474,86,0.8245571900882177,2024-05-20 11:38:35.800000,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,515.8,2024-05-20 11:38:35.800000
Exit,25,16170,88,0.7217976958036958,2024-05-20 11:38:59.000000,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,539.0,2024-05-20 11:38:59.000000
Entry,5,16325,88,0.9403523766169346,2024-05-20 11:39:04.166667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,544.1666666666666,2024-05-20 11:39:04.166667
Exit,5,16766,90,0.7351687285764658,2024-05-20 11:39:18.866667,natalies,2024-05-20,11:30:00,2024-05-20 11:30:00,11,natalies_2024-05-20_11_30_00,natalies_2024-05-20_11_30_00_events.csv,558.8666666666667,2024-05-20 11:39:18.866667
Exit,9,217,2,0.8481440010835832,2024-05-20 11:40:07.233333,natalies,2024-05-20,11:40:00,2024-05-20 11:40:00,11,natalies_2024-05-20_11_40_00,natalies_2024-05-20_11_40_00_events.csv,7.233333333333333,2024-05-20 11:40:07.233333
Entry,9,5348,9,0.9149163210685636,2024-05-20 11:42:58.266667,natalies,2024-05-20,11:40:00,2024-05-20 11:40:00,11,natalies_2024-05-20_11_40_00,natalies_2024-05-20_11_40_00_events.csv,178.26666666666668,2024-05-20 11:42:58.266667
Exit,9,9514,20,0.9351572051948028,2024-05-20 11:45:17.133333,natalies,2024-05-20,11:40:00,2024-05-20 11:40:00,11,natalies_2024-05-20_11_40_00,natalies_2024-05-20_11_40_00_events.csv,317.1333333333333,2024-05-20 11:45:17.133333
Entry,8,17730,31,0.8666800696258428,2024-05-20 11:49:51.000000,natalies,2024-05-20,11:40:00,2024-05-20 11:40:00,11,natalies_2024-05-20_11_40_00,natalies_2024-05-20_11_40_00_events.csv,591.0,2024-05-20 11:49:51.000000
Exit,8,1285,3,0.7911237797625459,2024-05-20 11:50:43.833333,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,42.833333333333336,2024-05-20 11:50:43.833333
Entry,11,2134,6,0.9351614517172988,2024-05-20 11:51:12.133333,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,71.13333333333334,2024-05-20 11:51:12.133333
Exit,11,2469,8,0.7572272303727281,2024-05-20 11:51:23.300000,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,82.3,2024-05-20 11:51:23.300000
Exit,2,2561,10,0.6723656410476767,2024-05-20 11:51:26.366667,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,85.36666666666666,2024-05-20 11:51:26.366667
Exit,4,3322,16,0.8586461811854007,2024-05-20 11:51:51.733333,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,110.73333333333333,2024-05-20 11:51:51.733333
Entry,10,4340,25,0.8830162037096673,2024-05-20 11:52:25.666667,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,144.66666666666666,2024-05-20 11:52:25.666667
Entry,8,5831,30,0.9069709040191336,2024-05-20 11:53:15.366667,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,194.36666666666667,2024-05-20 11:53:15.366667
Exit,10,6094,32,0.885161967692163,2024-05-20 11:53:24.133333,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,203.13333333333333,2024-05-20 11:53:24.133333
Entry,50,6649,36,0.6905476905449336,2024-05-20 11:53:42.633333,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,221.63333333333333,2024-05-20 11:53:42.633333
Exit,8,8081,71,0.7706166535653576,2024-05-20 11:54:30.366667,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,269.3666666666667,2024-05-20 11:54:30.366667
Entry,51,9057,91,0.8842899984487205,2024-05-20 11:55:02.900000,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,301.9,2024-05-20 11:55:02.900000
Entry,40,11718,99,0.7553841024379138,2024-05-20 11:56:31.600000,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,390.6,2024-05-20 11:56:31.600000
Entry,9,12391,109,0.7391588099444597,2024-05-20 11:56:54.033333,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,413.03333333333336,2024-05-20 11:56:54.033333
Exit,9,16056,126,0.895183810578912,2024-05-20 11:58:56.200000,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,535.2,2024-05-20 11:58:56.200000
Exit,16,16695,128,0.8847308362550923,2024-05-20 11:59:17.500000,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,556.5,2024-05-20 11:59:17.500000
Exit,38,17261,132,0.8113253775748938,2024-05-20 11:59:36.366667,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,575.3666666666667,2024-05-20 11:59:36.366667
Entry,38,17276,132,0.7232033440832789,2024-05-20 11:59:36.866667,natalies,2024-05-20,11:50:01,2024-05-20 11:50:01,11,natalies_2024-05-20_11_50_01,natalies_2024-05-20_11_50_01_events.csv,575.8666666666667,2024-05-20 11:59:36.866667
Entry,20,528,1,0.7619868799428524,2024-05-20 12:00:17.600000,natalies,2024-05-20,12:00:00,2024-05-20 12:00:00,12,natalies_2024-05-20_12_00_00,natalies_2024-05-20_12_00_00_events.csv,17.6,2024-05-20 12:00:17.600000
Exit,16,3434,17,0.736268574581042,2024-05-20 12:01:54.466667,natalies,2024-05-20,12:00:00,2024-05-20 12:00:00,12,natalies_2024-05-20_12_00_00,natalies_2024-05-20_12_00_00_events.csv,114.46666666666667,2024-05-20 12:01:54.466667
Entry,16,3449,17,0.6530047695581311,2024-05-20 12:01:54.966667,natalies,2024-05-20,12:00:00,2024-05-20 12:00:00,12,natalies_2024-05-20_12_00_00,natalies_2024-05-20_12_00_00_events.csv,114.96666666666667,2024-05-20 12:01:54.966667
